Unnamed: 0,duration,station_A_id,station_A_name,station_B_id,station_B_name,bike_id,user_type,user_birth_year,user_gender,user_type_cat,duration_trim,duration_time,tire_sizes
25087,19 minutes,16,Steuart St at Market St,130,22nd St Caltrain Station,1450,2,1952,Male,2,19 ,19,26
25088,17 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),126,Esprit Park,1338,2,1959,Male,2,17 ,17,27
25089,4 minutes,21,Montgomery St BART Station (Market St at 2nd St),13,Commercial St at Montgomery St,1708,2,1982,Male,2,4 ,4,27
25090,22 minutes,3,Powell St BART Station (Market St at 4th St),6,The Embarcadero at Sansome St,5440,3,1993,Male,3,22 ,22,27
25091,22 minutes,3,Powell St BART Station (Market St at 4th St),6,The Embarcadero at Sansome St,5250,1,1993,Male,1,22 ,22,26
25092,23 minutes,3,Powell St BART Station (Market St at 4th St),15,San Francisco Ferry Building (Harry Bridges Plaza),3225,1,1963,Male,1,23 ,23,27
25093,23 minutes,3,Powell St BART Station (Market St at 4th St),15,San Francisco Ferry Building (Harry Bridges Plaza),2947,1,1963,Male,1,23 ,23,26
25094,7 minutes,3,Powell St BART Station (Market St at 4th St),11,Davis St at Jackson St,5122,1,1988,Male,1,7 ,7,27
25095,7 minutes,81,Berry St at 4th St,77,11th St at Natoma St,5338,3,1994,Male,3,7 ,7,27
25096,6 minutes,5,Powell St BART Station (Market St at 5th St),36,Folsom St at 3rd St,2018,1,1982,Male,1,6 ,6,27
25097,8 minutes,30,San Francisco Caltrain (Townsend St at 4th St),22,Howard St at Beale St,4877,2,1992,Male,2,8 ,8,27
25098,16 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),371,Lombard St at Columbus Ave,5339,2,1973,Male,2,16 ,16,27
25099,19 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),371,Lombard St at Columbus Ave,5328,3,1973,Male,3,19 ,19,27
25100,9 minutes,30,San Francisco Caltrain (Townsend St at 4th St),87,Folsom St at 13th St,5030,2,1992,Female,2,9 ,9,26
25101,20 minutes,21,Montgomery St BART Station (Market St at 2nd St),109,17th St at Valencia St,149,1,1957,Male,1,20 ,20,27
25102,26 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),91,Berry St at King St,4842,3,1977,Male,3,26 ,26,27
25103,28 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),15,San Francisco Ferry Building (Harry Bridges Plaza),4837,2,1999,Male,2,28 ,28,27
25104,29 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),15,San Francisco Ferry Building (Harry Bridges Plaza),5112,2,1999,Male,2,29 ,29,27
25105,29 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),15,San Francisco Ferry Building (Harry Bridges Plaza),4944,1,1999,Male,1,29 ,29,27
25106,29 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),15,San Francisco Ferry Building (Harry Bridges Plaza),5339,3,1998,Female,3,29 ,29,27
25107,27 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),15,San Francisco Ferry Building (Harry Bridges Plaza),4978,3,1995,Female,3,27 ,27,27
25108,28 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),15,San Francisco Ferry Building (Harry Bridges Plaza),4651,3,1988,Female,3,28 ,28,26
25109,26 minutes,21,Montgomery St BART Station (Market St at 2nd St),371,Lombard St at Columbus Ave,1852,3,1993,Female,3,26 ,26,27
25110,26 minutes,21,Montgomery St BART Station (Market St at 2nd St),371,Lombard St at Columbus Ave,3120,2,1993,Female,2,26 ,26,27
25111,6 minutes,22,Howard St at Beale St,47,4th St at Harrison St,4962,3,1988,Male,3,6 ,6,27
25112,7 minutes,16,Steuart St at Market St,81,Berry St at 4th St,5385,2,1980,Male,2,7 ,7,27
25113,19 minutes,81,Berry St at 4th St,27,Beale St at Harrison St,5355,1,1989,Female,1,19 ,19,27
25114,34 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),6,The Embarcadero at Sansome St,5003,2,1991,Female,2,34 ,34,27
25115,11 minutes,3,Powell St BART Station (Market St at 4th St),16,Steuart St at Market St,4610,2,1987,Other,2,11 ,11,27
25116,5 minutes,3,Powell St BART Station (Market St at 4th St),16,Steuart St at Market St,4633,1,1989,Male,1,5 ,5,27
25117,5 minutes,30,San Francisco Caltrain (Townsend St at 4th St),63,Bryant St at 6th St,4974,2,1990,Male,2,5 ,5,26
25118,3 minutes,30,San Francisco Caltrain (Townsend St at 4th St),92,Mission Bay Kids Park,5225,2,1982,Male,2,3 ,3,27
25119,4 minutes,22,Howard St at Beale St,284,Yerba Buena Center for the Arts (Howard St at 3rd St),5409,1,1980,Male,1,4 ,4,27
25120,6 minutes,22,Howard St at Beale St,324,Union Square (Powell St at Post St),5150,2,1980,Male,2,6 ,6,27
25121,6 minutes,3,Powell St BART Station (Market St at 4th St),58,Market St at 10th St,5284,2,1983,Male,2,6 ,6,27
25122,7 minutes,81,Berry St at 4th St,16,Steuart St at Market St,5385,3,1970,Other,3,7 ,7,26
25123,7 minutes,3,Powell St BART Station (Market St at 4th St),42,San Francisco City Hall (Polk St at Grove St),5159,2,1986,Male,2,7 ,7,27
25124,9 minutes,3,Powell St BART Station (Market St at 4th St),66,3rd St at Townsend St,4554,3,1986,Male,3,9 ,9,27
25125,3 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),90,Townsend St at 7th St,5030,2,1983,Male,2,3 ,3,26
25126,12 minutes,5,Powell St BART Station (Market St at 5th St),43,San Francisco Public Library (Grove St at Hyde St),3390,1,1972,Male,1,12 ,12,27
25127,23 minutes,5,Powell St BART Station (Market St at 5th St),118,Eureka Valley Recreation Center,4603,2,1979,Male,2,23 ,23,27
25128,19 minutes,5,Powell St BART Station (Market St at 5th St),118,Eureka Valley Recreation Center,4609,2,1978,Male,2,19 ,19,26
25129,4 minutes,3,Powell St BART Station (Market St at 4th St),10,Washington St at Kearny St,5422,3,1995,Male,3,4 ,4,27
25130,2 minutes,81,Berry St at 4th St,66,3rd St at Townsend St,5020,3,1978,Male,3,2 ,2,26
25131,5 minutes,5,Powell St BART Station (Market St at 5th St),58,Market St at 10th St,5082,2,1987,Female,2,5 ,5,27
25132,5 minutes,21,Montgomery St BART Station (Market St at 2nd St),50,2nd St at Townsend St,3129,2,1990,Male,2,5 ,5,27
25133,5 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),89,Division St at Potrero Ave,5340,3,1991,Male,3,5 ,5,27
25134,3 minutes,3,Powell St BART Station (Market St at 4th St),21,Montgomery St BART Station (Market St at 2nd St),5352,3,1962,Male,3,3 ,3,26
25135,20 minutes,81,Berry St at 4th St,81,Berry St at 4th St,5355,2,1999,Male,2,20 ,20,26
25136,2 minutes,3,Powell St BART Station (Market St at 4th St),5,Powell St BART Station (Market St at 5th St),1516,2,1988,Male,2,2 ,2,26
25137,78 minutes,16,Steuart St at Market St,380,Masonic Ave at Turk St,5451,2,1999,Male,2,78 ,78,27
25138,78 minutes,16,Steuart St at Market St,380,Masonic Ave at Turk St,4648,2,1999,Male,2,78 ,78,26
25139,77 minutes,16,Steuart St at Market St,380,Masonic Ave at Turk St,5248,3,1999,Male,3,77 ,77,27
25140,6 minutes,16,Steuart St at Market St,3,Powell St BART Station (Market St at 4th St),3186,3,1988,Male,3,6 ,6,26
25141,10 minutes,16,Steuart St at Market St,63,Bryant St at 6th St,5006,2,1983,Male,2,10 ,10,27
25142,104 minutes,3,Powell St BART Station (Market St at 4th St),15,San Francisco Ferry Building (Harry Bridges Plaza),4978,3,1963,Male,3,104 ,104,27
25143,102 minutes,3,Powell St BART Station (Market St at 4th St),15,San Francisco Ferry Building (Harry Bridges Plaza),4768,2,1963,Male,2,102 ,102,26
25144,102 minutes,3,Powell St BART Station (Market St at 4th St),15,San Francisco Ferry Building (Harry Bridges Plaza),4761,2,1963,Male,2,102 ,102,26
25145,102 minutes,3,Powell St BART Station (Market St at 4th St),15,San Francisco Ferry Building (Harry Bridges Plaza),4651,2,1963,Male,2,102 ,102,27
25146,7 minutes,3,Powell St BART Station (Market St at 4th St),43,San Francisco Public Library (Grove St at Hyde St),1771,2,1943,Male,2,7 ,7,27
25147,6 minutes,21,Montgomery St BART Station (Market St at 2nd St),36,Folsom St at 3rd St,4802,2,1993,Male,2,6 ,6,27
25148,6 minutes,21,Montgomery St BART Station (Market St at 2nd St),36,Folsom St at 3rd St,5275,2,1981,Male,2,6 ,6,27
25149,5 minutes,21,Montgomery St BART Station (Market St at 2nd St),36,Folsom St at 3rd St,4728,3,1993,Male,3,5 ,5,27
25150,6 minutes,21,Montgomery St BART Station (Market St at 2nd St),36,Folsom St at 3rd St,4553,3,1989,Male,3,6 ,6,27
25151,66 minutes,16,Steuart St at Market St,368,Myrtle St at Polk St,5295,2,1969,Male,2,66 ,66,27
25152,65 minutes,16,Steuart St at Market St,368,Myrtle St at Polk St,5552,2,1969,Male,2,65 ,65,27
25153,66 minutes,16,Steuart St at Market St,368,Myrtle St at Polk St,5550,2,1969,Male,2,66 ,66,27
25154,3 minutes,21,Montgomery St BART Station (Market St at 2nd St),3,Powell St BART Station (Market St at 4th St),1771,2,1943,Male,2,3 ,3,27
25155,30 minutes,3,Powell St BART Station (Market St at 4th St),3,Powell St BART Station (Market St at 4th St),4610,2,1983,Male,2,30 ,30,26
25156,39 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),371,Lombard St at Columbus Ave,5216,2,1966,Male,2,39 ,39,27
25157,40 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),371,Lombard St at Columbus Ave,4948,2,1966,Male,2,40 ,40,27
25158,18 minutes,5,Powell St BART Station (Market St at 5th St),34,Father Alfred E Boeddeker Park,5506,2,1995,Male,2,18 ,18,27
25159,7 minutes,81,Berry St at 4th St,93,4th St at Mission Bay Blvd S,5310,2,1999,Male,2,7 ,7,27
25160,3 minutes,21,Montgomery St BART Station (Market St at 2nd St),14,Clay St at Battery St,5538,1,1975,Male,1,3 ,3,27
25161,6 minutes,22,Howard St at Beale St,3,Powell St BART Station (Market St at 4th St),4633,3,1964,Male,3,6 ,6,27
25162,9 minutes,5,Powell St BART Station (Market St at 5th St),81,Berry St at 4th St,1672,2,1974,Male,2,9 ,9,27
25163,7 minutes,5,Powell St BART Station (Market St at 5th St),43,San Francisco Public Library (Grove St at Hyde St),5185,2,1996,Female,2,7 ,7,27
25164,8 minutes,21,Montgomery St BART Station (Market St at 2nd St),66,3rd St at Townsend St,4554,3,1988,Male,3,8 ,8,26
25165,12 minutes,3,Powell St BART Station (Market St at 4th St),22,Howard St at Beale St,5255,3,1981,Male,3,12 ,12,27
25166,8 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),41,Golden Gate Ave at Polk St,5051,2,1965,Male,2,8 ,8,27
25167,10 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),66,3rd St at Townsend St,5559,2,1971,Male,2,10 ,10,27
25168,10 minutes,21,Montgomery St BART Station (Market St at 2nd St),81,Berry St at 4th St,4810,2,1978,Male,2,10 ,10,27
25169,10 minutes,81,Berry St at 4th St,28,The Embarcadero at Bryant St,3610,2,1985,Male,2,10 ,10,27
25170,3 minutes,81,Berry St at 4th St,93,4th St at Mission Bay Blvd S,764,1,1950,Female,1,3 ,3,26
25171,7 minutes,16,Steuart St at Market St,81,Berry St at 4th St,4973,2,1991,Male,2,7 ,7,27
25172,15 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),25,Howard St at 2nd St,1830,3,1970,Male,3,15 ,15,27
25173,12 minutes,16,Steuart St at Market St,41,Golden Gate Ave at Polk St,5389,2,1973,Female,2,12 ,12,27
25174,10 minutes,22,Howard St at Beale St,77,11th St at Natoma St,5481,1,1985,Male,1,10 ,10,26
25175,4 minutes,21,Montgomery St BART Station (Market St at 2nd St),47,4th St at Harrison St,5069,3,1969,Female,3,4 ,4,26
25176,12 minutes,30,San Francisco Caltrain (Townsend St at 4th St),58,Market St at 10th St,4609,2,1982,Male,2,12 ,12,27
25177,10 minutes,5,Powell St BART Station (Market St at 5th St),88,11th St at Bryant St,3647,3,1990,Male,3,10 ,10,26
25178,10 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),112,Harrison St at 17th St,285,2,1974,Male,2,10 ,10,27
25179,10 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),41,Golden Gate Ave at Polk St,5337,1,1995,Male,1,10 ,10,27
25180,12 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),42,San Francisco City Hall (Polk St at Grove St),5537,3,1985,Male,3,12 ,12,26
25181,12 minutes,5,Powell St BART Station (Market St at 5th St),79,7th St at Brannan St,2799,2,1977,Male,2,12 ,12,26
25182,10 minutes,30,San Francisco Caltrain (Townsend St at 4th St),22,Howard St at Beale St,5137,3,1902,Female,3,10 ,10,27
25183,7 minutes,3,Powell St BART Station (Market St at 4th St),50,2nd St at Townsend St,4780,3,1993,Male,3,7 ,7,26
25184,4 minutes,5,Powell St BART Station (Market St at 5th St),64,5th St at Brannan St,5060,1,1988,Male,1,4 ,4,27
25185,6 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),21,Montgomery St BART Station (Market St at 2nd St),4554,1,1987,Male,1,6 ,6,26
25186,3 minutes,3,Powell St BART Station (Market St at 4th St),17,Embarcadero BART Station (Beale St at Market St),4648,1,1975,Male,1,3 ,3,26
25187,5 minutes,5,Powell St BART Station (Market St at 5th St),13,Commercial St at Montgomery St,4629,2,1990,Male,2,5 ,5,27
25188,12 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),64,5th St at Brannan St,5120,2,1960,Male,2,12 ,12,27
25189,6 minutes,21,Montgomery St BART Station (Market St at 2nd St),343,Bryant St at 2nd St,1969,2,1980,Male,2,6 ,6,27
25190,12 minutes,30,San Francisco Caltrain (Townsend St at 4th St),88,11th St at Bryant St,5410,3,1989,Male,3,12 ,12,26
25191,11 minutes,30,San Francisco Caltrain (Townsend St at 4th St),58,Market St at 10th St,5305,2,1990,Male,2,11 ,11,26
25192,8 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),112,Harrison St at 17th St,5047,2,1987,Male,2,8 ,8,27
25193,10 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),77,11th St at Natoma St,5526,3,1977,Male,3,10 ,10,26
25194,8 minutes,30,San Francisco Caltrain (Townsend St at 4th St),16,Steuart St at Market St,5389,2,1974,Male,2,8 ,8,27
25195,5 minutes,30,San Francisco Caltrain (Townsend St at 4th St),37,2nd St at Folsom St,5033,2,1992,Male,2,5 ,5,27
25196,14 minutes,16,Steuart St at Market St,93,4th St at Mission Bay Blvd S,1696,1,1985,Female,1,14 ,14,27
25197,4 minutes,5,Powell St BART Station (Market St at 5th St),64,5th St at Brannan St,2266,2,1969,Male,2,4 ,4,26
25198,9 minutes,3,Powell St BART Station (Market St at 4th St),67,San Francisco Caltrain Station 2  (Townsend St at 4th St),5340,3,1978,Male,3,9 ,9,26
25199,6 minutes,3,Powell St BART Station (Market St at 4th St),67,San Francisco Caltrain Station 2  (Townsend St at 4th St),5537,3,1974,Male,3,6 ,6,26
25200,6 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),6,The Embarcadero at Sansome St,343,1,1960,Male,1,6 ,6,27
25201,7 minutes,16,Steuart St at Market St,6,The Embarcadero at Sansome St,3178,3,1971,Male,3,7 ,7,27
25202,6 minutes,21,Montgomery St BART Station (Market St at 2nd St),50,2nd St at Townsend St,5007,2,1987,Male,2,6 ,6,27
25203,8 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),50,2nd St at Townsend St,5110,2,1981,Male,2,8 ,8,27
25204,18 minutes,81,Berry St at 4th St,20,Mechanics Monument Plaza (Market St at Bush St),4870,2,1987,Male,2,18 ,18,26
25205,11 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),9,Broadway at Battery St,5134,2,1991,Female,2,11 ,11,27
25206,10 minutes,16,Steuart St at Market St,66,3rd St at Townsend St,5248,1,1992,Male,1,10 ,10,27
25207,15 minutes,22,Howard St at Beale St,41,Golden Gate Ave at Polk St,4911,2,1979,Female,2,15 ,15,27
25208,6 minutes,21,Montgomery St BART Station (Market St at 2nd St),323,Broadway at Kearny,5225,1,1969,Female,1,6 ,6,27
25209,7 minutes,21,Montgomery St BART Station (Market St at 2nd St),81,Berry St at 4th St,5217,3,1991,Male,3,7 ,7,27
25210,12 minutes,16,Steuart St at Market St,81,Berry St at 4th St,3610,2,1978,Female,2,12 ,12,27
25211,8 minutes,3,Powell St BART Station (Market St at 4th St),75,Market St at Franklin St,5436,3,1979,Female,3,8 ,8,27
25212,7 minutes,5,Powell St BART Station (Market St at 5th St),90,Townsend St at 7th St,4616,2,1986,Male,2,7 ,7,27
25213,15 minutes,81,Berry St at 4th St,17,Embarcadero BART Station (Beale St at Market St),5497,2,1988,Male,2,15 ,15,27
25214,5 minutes,22,Howard St at Beale St,11,Davis St at Jackson St,4755,2,1987,Male,2,5 ,5,27
25215,4 minutes,5,Powell St BART Station (Market St at 5th St),64,5th St at Brannan St,5469,1,1983,Other,1,4 ,4,26
25216,5 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),50,2nd St at Townsend St,4774,1,1959,Male,1,5 ,5,27
25217,7 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),89,Division St at Potrero Ave,2003,1,1986,Male,1,7 ,7,27
25218,10 minutes,30,San Francisco Caltrain (Townsend St at 4th St),44,Civic Center/UN Plaza BART Station (Market St at McAllister St),2889,3,1992,Male,3,10 ,10,27
25219,5 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),6,The Embarcadero at Sansome St,5098,3,1980,Male,3,5 ,5,26
25220,10 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),22,Howard St at Beale St,5423,3,1973,Male,3,10 ,10,26
25221,7 minutes,81,Berry St at 4th St,15,San Francisco Ferry Building (Harry Bridges Plaza),5559,2,1996,Male,2,7 ,7,27
25222,6 minutes,81,Berry St at 4th St,104,4th St at 16th St,1498,2,1989,Female,2,6 ,6,27
25223,7 minutes,22,Howard St at Beale St,9,Broadway at Battery St,5222,2,1987,Male,2,7 ,7,26
25224,4 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),321,5th St at Folsom,4758,2,1981,Male,2,4 ,4,27
25225,11 minutes,81,Berry St at 4th St,101,15th St at Potrero Ave,3706,2,1990,Female,2,11 ,11,27
25226,10 minutes,30,San Francisco Caltrain (Townsend St at 4th St),9,Broadway at Battery St,5555,2,1973,Male,2,10 ,10,26
25227,3 minutes,16,Steuart St at Market St,24,Spear St at Folsom St,4757,3,1988,Male,3,3 ,3,27
25228,11 minutes,22,Howard St at Beale St,81,Berry St at 4th St,5559,2,1979,Female,2,11 ,11,26
25229,18 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),10,Washington St at Kearny St,114,3,1972,Male,3,18 ,18,26
25230,9 minutes,81,Berry St at 4th St,15,San Francisco Ferry Building (Harry Bridges Plaza),343,1,1993,Male,1,9 ,9,27
25231,12 minutes,16,Steuart St at Market St,104,4th St at 16th St,4846,3,1990,Female,3,12 ,12,27
25232,7 minutes,81,Berry St at 4th St,3,Powell St BART Station (Market St at 4th St),4761,3,1990,Male,3,7 ,7,27
25233,5 minutes,22,Howard St at Beale St,50,2nd St at Townsend St,4745,1,1981,Male,1,5 ,5,26
25234,8 minutes,81,Berry St at 4th St,22,Howard St at Beale St,4911,3,1968,Male,3,8 ,8,27
25235,17 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),11,Davis St at Jackson St,2128,3,1986,Male,3,17 ,17,26
25236,16 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),17,Embarcadero BART Station (Beale St at Market St),1964,2,1987,Male,2,16 ,16,27
25237,15 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),9,Broadway at Battery St,176,3,1975,Male,3,15 ,15,27
25238,6 minutes,5,Powell St BART Station (Market St at 5th St),64,5th St at Brannan St,4400,2,1974,Male,2,6 ,6,27
25239,13 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),21,Montgomery St BART Station (Market St at 2nd St),2526,2,1988,Male,2,13 ,13,27
25240,7 minutes,21,Montgomery St BART Station (Market St at 2nd St),323,Broadway at Kearny,5380,1,1985,Male,1,7 ,7,26
25241,17 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),126,Esprit Park,27,3,1971,Male,3,17 ,17,26
25242,5 minutes,81,Berry St at 4th St,36,Folsom St at 3rd St,2502,3,1989,Female,3,5 ,5,27
25243,11 minutes,81,Berry St at 4th St,15,San Francisco Ferry Building (Harry Bridges Plaza),2246,3,1988,Female,3,11 ,11,27
25244,12 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),14,Clay St at Battery St,1836,1,1989,Male,1,12 ,12,27
25245,10 minutes,30,San Francisco Caltrain (Townsend St at 4th St),88,11th St at Bryant St,1399,1,1983,Male,1,10 ,10,26
25246,8 minutes,81,Berry St at 4th St,11,Davis St at Jackson St,4613,2,1990,Male,2,8 ,8,27
25247,11 minutes,21,Montgomery St BART Station (Market St at 2nd St),93,4th St at Mission Bay Blvd S,5003,1,1986,Female,1,11 ,11,27
