,id,department,job,name
96047,14024,Writing,Screenplay,Sam Schreiber
96048,115,Camera,Director of Photography,Roger Deakins
96049,115,Art,Production Design,Rick Heinrichs
96051,115,Directing,Director,Joel Coen
96052,115,Editing,Editor,Joel Coen
96053,115,Writing,Writer,Joel Coen
96054,115,Production,Producer,Joel Coen
96055,115,Production,Producer,Ethan Coen
96057,115,Writing,Writer,Ethan Coen
96063,115,Production,Executive Producer,Tim Bevan
96064,115,Production,Executive Producer,Eric Fellner
96065,115,Costume & Make-Up,Costume Design,Mary Zophres
96066,115,Sound,Supervising Sound Editor,Skip Lievsay
96068,115,Editing,Dialogue Editor,Magdaline Volaitis
96073,115,Art,Set Decoration,Chris L. Spellman
96074,115,Production,Executive In Charge Of Production,Jane Frazer
96078,115,Sound,Foley,Marko A. Costanzo
96080,115,Crew,Makeup Effects,Myke Michaels
96086,115,Camera,Still Photographer,Merrick Morton
96091,115,Costume & Make-Up,Makeup Department Head,Jean Ann Black
96094,115,Sound,Assistant Sound Editor,Kimberly R. McCord-Wilson
96106,115,Production,Production Coordinator,Gregg Edler
96109,115,Sound,Production Sound Mixer,Allan Byer
96110,115,Editing,Assistant Editor,Lisa Mozden
96111,115,Editing,Assistant Editor,Alex Belth
96115,115,Crew,Transportation Captain,Timothy P. Ryan
96116,115,Crew,Transportation Coordinator,Don Tardino
96117,115,Editing,Color Timer,David Orr
96121,115,Camera,First Assistant Camera,Andy Harris
96128,115,Art,Art Department Coordinator,Lori Ashcraft
96134,115,Costume & Make-Up,Assistant Costume Designer,Sonya Ooten
96139,115,Crew,Production Intern,Lauren Lapham
96142,115,Crew,Stand In,Ken Kells
96143,115,Crew,Stunts,Loyd Catlett
96148,7874,Directing,Director,Craig Brewer
96149,7874,Production,Producer,Stephanie Allain
96150,7874,Sound,Original Music Composer,Scott Bomar
96156,4911,Directing,Director,Ron Shelton
96160,4911,Production,Executive Producer,Guy East
96161,4911,Production,Executive Producer,Nigel Sinclair
96162,4911,Editing,Editor,Paul Seydor
96165,4911,Art,Production Design,J. Dennis Washington
96166,4911,Art,Set Decoration,David Smith
96168,4911,Production,Producer,David Blocker
96173,4911,Art,Art Direction,Thomas T. Taylor
96174,4911,Art,Set Decoration,John Leimanis
96176,1988,Directing,Director,Michael Winterbottom
96180,1988,Art,Set Decoration,Emma Field-Rayner
96182,1988,Writing,Screenplay,John Orloff
96183,1988,Production,Producer,Dede Gardner
96189,1988,Art,Art Direction,Christopher Stull
96195,16222,Art,Production Design,Edward T. McAvoy
96196,16222,Camera,Director of Photography,Tim Suhrstedt
96206,16222,Crew,Stunt Coordinator,John Robotham
96207,16222,Directing,Director,David Raynr
96210,16222,Camera,Still Photographer,Frank Masi
96213,16222,Editing,Dialogue Editor,Patrick J. Foley
96214,16222,Editing,Dialogue Editor,Lauren Stephens
96215,16222,Sound,Supervising Sound Editor,Greg Hedgepath
96221,16222,Production,Executive Producer,Vicki Dee Rock
96222,16222,Sound,Music Supervisor,Amanda Scheer-Demme
96223,16222,Sound,Sound mixer,Steve Cantamessa
96224,9557,Production,Casting,Roger Mussenden
96226,9557,Production,Producer,Frank Hübner
96229,9557,Sound,Original Music Composer,Robert Folk
96233,9557,Writing,Screenplay,Mort Nathan
96234,9557,Directing,Director,Mort Nathan
96235,9557,Writing,Screenplay,William Bigelow
96238,9557,Editing,Editor,John Axness
96239,9557,Art,Set Decoration,Manfred Lohmar
96241,9557,Sound,Sound Re-Recording Mixer,Jim Fitzpatrick
96242,9557,Sound,Sound mixer,Anita Cannella
96246,9557,Sound,Sound Re-Recording Mixer,Rudy Pi
96250,9557,Visual Effects,Visual Effects Supervisor,Mark L. Mitchell
96259,9026,Directing,Director,Oliver Parker
96260,9026,Writing,Theatre Play,Oscar Wilde
96262,57943,Directing,Director,Dan Curtis
96264,18276,Camera,Director of Photography,Michael Chapman
96270,18276,Art,Production Design,Stephen J. Lineweaver
96275,18276,Directing,Director,Wil Shriner
96277,18276,Production,Co-Producer,Wil Shriner
96283,8321,Production,Executive Producer,Tessa Ross
96284,8321,Production,Casting,Jina Jay
96286,8321,Costume & Make-Up,Costume Design,Jany Temime
96291,8321,Production,Executive Producer,Jeff Abberley
96292,8321,Production,Executive Producer,Julia Blackman
96297,8321,Directing,Director,Martin McDonagh
96301,8321,Sound,Music Editor,James Bellamy
96302,8321,Directing,Script Supervisor,Rowena Ladbury
96304,8321,Sound,Music Supervisor,Karen Elliott
96316,72359,Directing,Director,Tina Gordon Chism
96320,72359,Art,Art Direction,Leo Holder
96321,72359,Production,Producer,Ozzie Areu
96322,72359,Art,Set Decoration,Janet Shaw
96326,10186,Writing,Screenplay,Wallace Wolodarsky
96327,10186,Directing,Director,Peter Cattaneo
96329,25704,Camera,Director of Photography,Charles Minsky
96333,25704,Directing,Director,Vicky Jenson
96334,25704,Art,Set Decoration,Bob Kensinger
96335,25704,Art,Art Direction,Michael Rizzo
96336,25704,Sound,Original Music Composer,Christophe Beck
96340,25704,Production,Executive Producer,Tom Pollock
96342,25704,Production,Producer,Joe Medjuck
96344,25704,Crew,Stunt Coordinator,Jason Rodriguez
96349,25704,Writing,Writer,Kelly Fremon Craig
96352,25704,Art,Production Design,Mark Hutman
96360,25704,Sound,Supervising Sound Effects Editor,Perry Robertson
96369,25704,Visual Effects,Visual Effects Coordinator,Paulina Kuszta
96370,25704,Crew,Unit Publicist,Jackie Bissley
96376,25704,Costume & Make-Up,Key Makeup Artist,Maryann Marchetti
96380,25704,Sound,Music Supervisor,Patrick Houlihan
96387,133694,Production,Producer,Matt Damon
96388,133694,Directing,Director,Gus Van Sant
96390,133694,Production,Producer,Chris Moore
96396,133694,Production,Executive Producer,Ron Schmidt
96397,133694,Writing,Story,Dave Eggers
96399,133694,Camera,Director of Photography,Linus Sandgren
96401,19265,Directing,Director,Woody Allen
96404,19265,Production,Producer,Stephen Tenenbaum
96405,19265,Camera,Director of Photography,Harris Savides
96407,36047,Directing,Director,Mary Lambert
96409,8053,Production,Producer,Luc Besson
96412,8053,Directing,Director,Tommy Lee Jones
96417,8053,Production,Producer,Pierre-Ange Le Pogam
96420,8053,Editing,Editor,Roberto Silvi
96421,8053,Art,Set Decoration,Phil Shirey
96423,8053,Art,Art Direction,Jeff Knipp
96426,8053,Production,Line Producer,Eric A. Williams
96428,8053,Visual Effects,Visual Effects Supervisor,Jam Abelanet
96429,8053,Costume & Make-Up,Makeup Department Head,John Blake
96430,8053,Sound,Supervising Sound Editor,Karola Storr
96435,8053,Lighting,Gaffer,Robby Baumgartner
96437,8053,Camera,Camera Operator,Duane Manwiller
96441,8053,Costume & Make-Up,Hair Department Head,Jeri Baker
96442,8053,Camera,Still Photographer,Dawn Jones
96443,8053,Visual Effects,Visual Effects Coordinator,Charlotte Raffi
96447,8053,Crew,Property Master,Byron Scott Thomas
96449,8053,Crew,Special Effects Coordinator,Jeffery D. Woodrel
96451,8053,Costume & Make-Up,Costume Supervisor,Rocío Ceja Amezcua
96455,8053,Visual Effects,Visual Effects Producer,Laurel Lyn Schulman
96456,8053,Visual Effects,Visual Effects Supervisor,Lawrence Carroll
96457,8053,Sound,Dolby Consultant,Francis Perreard
96462,2290,Production,Casting,Kerry Barden
96465,2290,Directing,Director,Peter Kassovitz
96475,2290,Costume & Make-Up,Hairstylist,Gabriella Németh
96476,5236,Production,Producer,Joel Silver
96477,5236,Writing,Screenplay,Shane Black
96478,5236,Directing,Director,Shane Black
96480,5236,Production,Producer,Jessica Alan
96488,5236,Art,Production Design,Aaron Osborne
96489,5236,Art,Art Direction,Erin Cochran
96492,5236,Writing,Novel,Brett Halliday
96497,5236,Sound,Music Editor,Jeremy Raub
96498,6552,Editing,Editor,Stephen E. Rivkin
96500,6552,Production,Casting,John Papsidera
96502,6552,Crew,Makeup Effects,Keith VanderLaan
96503,6552,Directing,Director,Rodman Flender
96512,1018,Directing,Director,David Lynch
96515,1018,Editing,Editor,Mary Sweeney
96517,1018,Production,Executive Producer,Pierre Edelman
96519,1018,Production,Producer,Michael Polaire
96521,1018,Art,Production Design,Jack Fisk
96527,1018,Camera,Still Photographer,Melissa Moseley
96531,10075,Sound,Original Music Composer,Reinhold Heil
96536,10075,Production,Executive Producer,Ehren Kruger
96537,10075,Production,Casting,Nancy Nayor
96545,10075,Production,Producer,Peter Rogers
96547,10075,Camera,Director of Photography,Brendan Galvin
96550,10075,Production,Producer,Andrei Boncea
96555,10075,Directing,Director,Katja von Garnier
96558,10075,Production,Casting,Andreea Tanasescu
96560,10075,Costume & Make-Up,Costume Design,Ioana Albaiu
96563,10075,Costume & Make-Up,Hairstylist,Gabi Cretan
96566,38031,Directing,Director,Woody Allen
96568,38031,Editing,Editor,Alisa Lepselter
96573,38031,Camera,Director of Photography,Vilmos Zsigmond
96575,38031,Sound,Sound Mixer,Lee Dichter
96582,42188,Camera,Director of Photography,Adam Kimmel
96583,42188,Costume & Make-Up,Costume Design,Rachael Fleming
96584,42188,Editing,Dialogue Editor,Gillian Dodders
96589,42188,Art,Set Decoration,Michelle Day
96592,42188,Directing,Director,Mark Romanek
96599,42188,Sound,Music Supervisor,George Drakoulias
96601,42188,Costume & Make-Up,Costume Design,Stephen Noble
96602,42188,Directing,First Assistant Director,Lee Grumett
96606,42188,Directing,Script Supervisor,Diana Dill
96610,112430,Directing,Director,Mikael Salomon
96611,6687,Sound,Original Music Composer,Alfonso Vilallonga
96614,6687,Production,Producer,Julio Fernández
96619,6687,Directing,Director,Brad Anderson
96635,13853,Directing,Director,Michael Chapman
96639,13853,Art,Production Design,Anthony Masters
96642,13853,Production,Production Manager,Justis Greene
96643,13853,Production,Casting,Curtis Burch
96645,13853,Writing,Novel,Jean M. Auel
96646,31306,Directing,Director,Antonio Banderas
96651,8461,Production,Executive Producer,Naomi Watts
96652,8461,Costume & Make-Up,Costume Design,David C. Robinson
96654,8461,Directing,Director,Michael Haneke
96662,8461,Production,Producer,Christian Baute
96663,8461,Production,Executive Producer,Philippe Aigle
96667,8461,Production,Co-Producer,Jonathan Schwartz
96669,331592,Sound,Original Music Composer,Edward White
96671,331592,Editing,Editor,Howard Heard
96673,331592,Art,Art Direction,Micah Embry
96674,331592,Sound,Foley,David Kitchens
96676,331592,Production,Producer,Travis Nicholson
96681,331592,Directing,Director,Khalil Sullins
96683,331592,Production,Producer,Khalil Sullins
96684,331592,Production,Producer,Pardis Sullins
96689,331592,Camera,First Assistant Camera,Nick Medrud
96699,47692,Directing,Director,Atom Egoyan
96702,19,Directing,Director,Fritz Lang
96703,19,Editing,Editor,Fritz Lang
96708,19,Writing,Screenplay,Thea von Harbou
96710,19,Visual Effects,Visual Effects,Eugen Schüfftan
96711,19,Costume & Make-Up,Costume Design,Aenne Willkomm
96712,19,Art,Set Designer,Edgar G. Ulmer
96713,19,Art,Production Design,Karl Vollbrecht
96715,19,Art,Production Design,Otto Hunte
96720,19,Art,Sculptor,Walter Schulze-Mittendorff
96726,10045,Production,Casting,Swan Pham
96727,10045,Costume & Make-Up,Costume Design,Martine Rapin
96728,10045,Directing,Director,Pierre Morel
96734,10045,Sound,Original Music Composer,Bastide Donny
96740,10045,Writing,Screenplay,Bibi Naceri
96743,400,Sound,Original Music Composer,Michael Convertino
96744,400,Directing,Director,Gary Fleder
96746,400,Camera,Director of Photography,Elliot Davis
96750,253450,Directing,Director,Hou Hsiao-hsien
96763,253450,Production,Co-Producer,Ren Yue
96767,253450,Crew,Cinematography,Hung-i Yao
96771,253450,Crew,Special Effects,Ardi Lee
96772,253450,Production,Producer,Chen Yiqi
96774,9104,Sound,Original Music Composer,David Holmes
96775,9104,Editing,Editor,Lee Smith
96779,9104,Directing,Director,Gregor Jordan
96780,9104,Writing,Screenplay,Eric Weiss
96782,9104,Production,Producer,Rainer Grupe
96785,9104,Writing,Novel,Robert O'Connor
96787,11190,Directing,Director,Andrey Zvyagintsev
96788,11190,Writing,Writer,Vladimir Moiseyenko
96790,11190,Production,Producer,Dmitry Lesnevsky
96794,11190,Writing,Writer,Aleksandr Novototsky
96795,11190,Art,Production Design,Zhanna Pakhomova
96796,16353,Directing,Director,Tony Jaa
96798,16353,Directing,Director,Panna Rittikrai
96803,23759,Production,Executive Producer,François Ivernel
96808,23759,Sound,Sound Re-Recording Mixer,Jamie Roden
96809,23759,Costume & Make-Up,Makeup Artist,Jana Carboni
96811,23759,Directing,Director,Neil Marshall
96820,23759,Costume & Make-Up,Costume Design,Keith Madden
96823,23759,Sound,Music Editor,Christoph Bauschinger
96824,23759,Production,Producer,Diarmuid McKeown
96825,23759,Production,Line Producer,Andy Stebbing
96827,23759,Camera,Camera Intern,Si Bell
96830,23759,Crew,Property Master,Muffin Green
96831,23759,Crew,Prop Maker,Edward Griffiths
96833,23759,Costume & Make-Up,Costume Supervisor,Janine Marr
96835,23759,Sound,Foley,Jason Swanscott
96836,23759,Art,Greensman,Jon Marson
96837,23759,Sound,Sound Designer,Matthew Collinge
96838,23759,Camera,Camera Operator,Rodrigo Gutierrez
96839,23759,Camera,Still Photographer,Jay Maidment
96841,23759,Visual Effects,Visual Effects Producer,Sean Wheelan
96843,23759,Camera,Helicopter Camera,John Marzano
96844,23759,Camera,Helicopter Camera,Adam Dale
96845,23759,Crew,Sound Recordist,John Hayes
96846,23759,Costume & Make-Up,Hairstylist,Tahira Herold
96848,23759,Sound,ADR & Dubbing,Howard Halsall
96851,23759,Editing,Dialogue Editor,Michael Maroussas
96852,23759,Sound,Supervising Sound Editor,Danny Sheehan
96858,23759,Production,Publicist,Ian Thomson
96859,23759,Directing,Script Supervisor,Caroline O'Reilly
96863,24206,Directing,Director,Russell Mulcahy
96864,24206,Writing,Writer,Sergio Altieri
96866,10185,Production,Casting,Nancy Nayor
96871,10185,Directing,Director,Ryûhei Kitamura
96872,10185,Production,Producer,Jorge Saralegui
96873,10185,Costume & Make-Up,Costume Design,Christopher Lawrence
96876,75033,Directing,Director,Darrell James Roodt
96877,75033,Writing,Screenplay,Andre Pieterse
96880,74536,Directing,Director,Dito Montiel
96882,31668,Directing,Director,Stefan Ruzowitzky
96884,13501,Directing,Director,Jake Paltrow
96891,15208,Writing,Screenplay,Juraj Jakubisko
96892,15208,Directing,Director,Juraj Jakubisko
96894,15208,Writing,Writer,Lubomir Feldek
96901,15208,Costume & Make-Up,Costume Design,Jaroslava Pecharová
96904,172391,Writing,Writer,Raffaella Delle Donne
96905,172391,Directing,Director,Anthony Silverston
96906,172391,Writing,Writer,Anthony Silverston
96907,262543,Production,Producer,Antonio Banderas
96913,262543,Art,Supervising Art Director,Kes Bonnet
96916,262543,Directing,Director,Gabe Ibáñez
96917,262543,Writing,Writer,Gabe Ibáñez
96920,262543,Production,Producer,Sandra Hermida
96923,262543,Visual Effects,Visual Effects Producer,Pinto Sasikumar
96924,262543,Writing,Writer,Igor Legarreta
96927,262543,Art,Art Department Coordinator,Gergana Deleva
96934,262543,Costume & Make-Up,Set Costumer,Nadya Dobrikova
96935,262543,Visual Effects,Visual Effects Producer,Balakrishnan
96941,262543,Costume & Make-Up,Makeup Artist,Valentin Valov
96942,262543,Camera,Steadicam Operator,Kiril Valchanov
96947,262543,Lighting,Gaffer,Hristo Idakiev
96949,262543,Costume & Make-Up,Hairstylist,Marta Stoimenova
96950,262543,Crew,Property Master,Peter Rakovski
96953,262543,Sound,Sound Designer,Gabriel Gutiérrez
96955,262543,Sound,Sound Effects Editor,Alfredo Díaz
96960,262543,Camera,Camera Operator,Javier Bilbao
96961,262543,Camera,Camera Operator,Anton Ognianov
96965,9288,Directing,Director,Gerry Lively
96970,9288,Writing,Screenplay,Brian Rudnick
96972,9288,Camera,Director of Photography,Igor Meglic
96973,9288,Production,Producer,Steve Clark-Hall
96979,9288,Visual Effects,Visual Effects Producer,Earle Stuart Callender
96981,9288,Visual Effects,Visual Effects Supervisor,Robin Aristorenas
96984,9288,Art,Set Decoration,Virginija Stakeniene
96985,9288,Crew,Special Effects Coordinator,Michael Clifford
96986,9288,Visual Effects,Creature Design,Julian Johnson-Mortimer
96987,9288,Visual Effects,Visual Effects Coordinator,Stephen Bender
96988,9288,Visual Effects,Visual Effects Coordinator,Raminta Poskute
96991,9288,Camera,First Assistant Camera,Paul Janossy
96993,9288,Sound,Sound Designer,Daniel Goganian
96997,370980,Directing,Director,Daniele Luchetti
97000,370980,Writing,Screenplay,Martín Salinas
97003,20083,Writing,Writer,Chun Tin-Nam
97004,20083,Directing,Director,Derek Yee Tung-Sing
97005,40880,Directing,Director,Julien Temple
97006,137,Art,Assistant Art Director,James J. Murakami
97008,137,Directing,Director,Harold Ramis
97010,137,Production,Producer,Trevor Albert
97026,137,Production,Casting,Nicole Arbusto
